date,ABEV3.SA,ALOS3.SA,ALPA4.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BHIA3.SA,BOVA11.SA,BPAC11.SA,BRAP4.SA,BRAV3.SA,BRAX11.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CBAV3.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GMAT3.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MDIA3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SIMH3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2021-02-22,39438200,1677800,1189500,7307900,974600,99958298,102036100,14556300,104356450,8177100,9951200,3792791,26825567,18010400,2229300,580700,4871,9207500,6921200,2309800,,33952100,28585736,10507000,59723700,8972300,21618000,3424900,5860100,22345200,7521100,15910900,1553101,4422550,5129300,2861200,19842800,12858400,36289800,8012400,2793400,13574300,6530000,2065138,25748235,3207600,20345700,7282600,7964800,5040400,,33953500,2026600,86155230,95136580,25181600,28777758,15266340,12742800,1792900,41412400,3020900,11760200,7369000,11672500,10406600,1983800,132375800,490230400,4702083,8045800,1066200,7399900,7587500,19324200,,1775300,,12226400,4539600,8664400,1011600,4526368,2315900,7779300,16165600,3805800,7563800,6745633,24633300,25730300,50160600,1355405,33232000,9314600,7011200,4431900
2021-02-23,28897400,817500,1638700,5759800,480000,72004575,47768000,10151053,58129852,6893400,12248400,2020930,11760175,9932000,2279800,371300,2999,12817500,2699900,2017200,,10192700,29602503,9218500,46527400,5049600,14256000,4795600,3941300,30320600,5531200,8197200,1029844,4546333,3289400,2673800,34922000,13827800,21373800,4580400,1628000,7516600,3620600,2795582,23383718,2382500,19211400,5928800,8028300,3765800,,24030100,4505400,81843363,84110620,16315700,15965178,8741830,8166300,2098400,43877800,3158300,7151700,3686100,7341500,10563400,2122900,135100700,293503100,2732710,10021300,1772700,2221200,5530400,14790600,,1701700,,6982200,4733200,3503600,575700,2695638,2416200,6482700,9851700,3580800,5827800,6305354,9921800,36510100,35756200,1706116,13582300,7433200,6626900,2434000
2021-02-24,16385700,1223000,1869400,8787400,1050200,44403646,20598000,7892709,43288839,5415800,8481300,1422720,10286568,11020400,2046600,579400,1127,11228100,6355500,3524300,,13937800,15809822,6550600,75620100,3502100,12671000,4507600,2373400,17988200,3416900,5222200,854722,5663284,3087300,1675100,35320300,16199100,25174200,4920800,1108400,15774400,2193700,1251341,44648494,1597100,28742600,7658200,9494800,3136500,,15928500,3458700,49169978,39210270,10863400,13575429,8966978,7521800,1000600,37411000,2067600,9513600,3562600,7059800,6285000,2467300,59529900,155246400,10712703,6738100,1127200,2453400,5824900,9479700,,1060000,,5663000,2630000,6724200,705500,2692734,1676700,3832900,11060400,1813700,5637600,5517723,6595400,50112300,21856100,1445414,7032600,8855000,9942800,2242600
2021-02-25,33159300,1063000,2198100,7901100,504200,54887757,27312700,7189941,43365553,4021300,8033100,2110039,10153559,9241600,2731900,392600,671,13673100,4225500,2629700,,10133300,16255835,6054200,73599000,2225900,16242000,7193200,2681000,18396600,4315700,7106100,797888,3765399,4174700,1704200,14456600,7469100,21108300,3912400,1069600,13534100,3710700,1778496,25081947,2402200,18880300,5701800,10931000,5555800,,31446200,3990000,63214145,45070960,17099800,10306779,13236845,10412700,920300,57969900,1530000,8627100,6474200,9356300,8746800,9739400,58890700,170233000,4519448,7405400,1263800,2822600,7366400,14700800,,1650600,,7294000,2200600,3928400,603800,2956272,1290400,3609400,7278500,2403100,4921600,4920058,23202500,25030400,24471000,1264991,13515900,8496200,15292900,2716200
2021-02-26,33969400,2018600,3082800,7581600,822400,88703792,46859800,12253791,69104310,5707200,24778300,3884036,13781345,19755600,3308100,401200,1817,19461300,4101200,4897300,,19692800,25113164,4849000,52220800,2983800,16534000,5636500,3903700,23030500,4389600,7497400,1008255,5629404,4124100,2770200,8549300,5697200,17922400,13279200,2141500,13870400,3297400,3118280,24563079,2828300,17152300,5853300,13136400,7476800,,28934600,4140600,54567034,53127470,22291200,18955198,18864913,8530800,1131200,45690100,3010900,8816600,4047500,47236900,11625500,30008000,47419800,159881000,4126095,5609200,1530700,5083800,10029800,17810500,,1782800,,10216100,3577100,6246700,793300,5152180,1240700,3978800,8112200,3666300,7088900,6099249,10723100,19887500,42856000,1865862,11130100,23067800,11273000,4244800
2021-03-01,19850200,1614300,1403700,5592400,614800,42576644,27784400,7630865,70533925,5187800,13146900,2484993,9913816,11126800,1815600,2112300,5461,14579800,5013800,1903500,,8929400,27053237,6578700,57195200,3190400,13835000,5741200,2079100,13912900,4731500,7905100,698077,3424421,4277300,2777000,9211600,3413900,14282400,6320800,1949200,7314700,2187000,2233115,21033061,2165000,15045800,6173800,20745500,5074300,,29579400,1816800,53285464,49640250,17486500,14280419,7915640,6000200,1053400,22131200,2970600,7621600,2276600,8554700,6213900,49361500,40852500,90330100,2521792,7750200,999200,2680900,4983800,11907300,,1422300,,6407400,3792700,6394500,770400,8388688,1823100,6525700,8311900,3461500,7359900,4953841,6481200,21799400,32798000,1349729,8024600,7000600,6508100,6072800
2021-03-02,42904000,2480100,1554000,8818500,517800,107848015,36337300,12833502,86893609,7551400,9844300,4125990,21487862,21387200,2425900,1039800,6849,14384900,4770600,1537200,,17453500,32219416,6141500,93228500,2711900,19087000,5439500,3790000,14488600,7401100,10437100,1761660,5668124,5477900,3177400,10829700,5305800,16942600,10937200,2857200,12652500,3429700,3198027,28634770,2484000,17134500,8622000,12248900,7193900,,32986100,2034600,60500204,73130970,18852500,10143869,15030826,11479400,1311500,35351400,2177300,9728000,6207300,11811100,9145800,20095199,52848600,147772300,3290345,7627100,1277400,4874200,10291400,13410700,,2087500,,9528900,4294500,6555900,621800,4276140,1456000,9376700,9817100,3695400,7724800,4759866,15115500,20234300,47565800,1173360,13887100,7061200,7227200,6062800
2021-03-03,40193500,1890400,1485200,9333200,788200,93766598,26952400,14368508,68702348,13186400,11470700,4593876,18095028,21739600,4282600,1525200,1159,11790000,6160000,3634100,,14031200,24384130,10191700,64579100,3466200,20805000,5960200,4509100,25212200,10493200,10989900,1355185,4560853,5702400,3217000,8120500,4535500,18422000,11568000,3155100,14398800,3434200,3611712,28261684,7834000,17765800,10051500,14640800,6677900,,40469800,2419500,71246275,67705440,17704000,12552209,11431521,16107300,1418900,47195300,3956700,16253400,5828000,13578600,11224800,12327200,55664000,185688500,2511963,9537800,1275100,6079700,12359800,14038100,,2879700,,8915200,5680200,5535500,684400,5278262,1633800,7147400,9844700,3727600,7846600,4425145,15218400,27774200,41473300,1419466,16157100,8891000,6728700,5884400
2021-03-04,37825700,3634300,2497800,10422300,922500,92759194,23946500,10699546,87727541,16428800,12955800,3275416,13002164,19034000,6015900,483700,1044,10237000,3898400,2996400,,16069800,20492301,17915200,66162700,3514100,16696000,4626100,10438800,23150100,8522800,10640600,1330583,5188480,4659600,2706500,7761600,3226800,18129600,15908000,1985400,11819300,2635500,1884966,26829819,2655100,19101300,15577000,18700600,3057200,,46712500,2308100,74565556,72309930,19327600,10656359,23525068,12592800,1656100,40538300,2301700,11778800,5707600,9137500,7231400,8984600,47489800,127843200,1427685,10202100,866200,3768300,9039300,21698200,,2505200,,9834300,5611800,6452100,650200,3803514,2185600,5824500,9466500,5196100,5628300,6073886,17288300,25979600,48492500,757778,14420500,8242000,11821400,2664200
2021-03-05,39950600,1615000,1519700,12565600,1720600,52371958,23139000,13675178,94742879,16334200,7605200,2229551,15195059,22043600,5489800,700400,502,15721700,2776900,2946100,,12774000,14309732,9965700,97627100,2722400,10343000,4886600,20481400,20146600,6966500,6745800,1214907,2993782,3779900,1728100,5423100,2163600,17275100,7732800,1957400,8756000,3073200,2576385,27669484,13077600,14074400,12011200,14666800,4943900,,30932900,1622600,42766469,85427100,12166600,8185979,17612212,11938200,884700,45992500,2372000,10933100,4754800,10045800,10751100,5738000,43166600,126306300,3286634,10485800,996400,3638500,10058400,23493500,,2791800,,6227700,4037300,3796300,1152700,3028872,2439400,4827600,9197800,3225800,5633000,5697163,6870700,22994900,46503300,1309995,19372100,6232600,8650800,2707100
2021-03-08,40360600,1257800,2628300,17803200,1236600,83320587,24768200,12150336,70396348,13887600,11737000,2446475,15598978,21687600,3884600,990900,2262,9237200,4400800,4109500,,13305400,31263889,4979600,82068100,2011800,12810000,5115000,5190700,16757200,7284700,8271900,1636946,4542824,4776000,2237000,12332500,3993100,15305200,12206800,2504400,12707000,3667500,4856479,22792778,5117700,13544500,11700300,15812900,4424700,,33609200,1265600,49138511,62856530,20588500,9673509,16716136,15312800,1305000,82907400,3771800,23703900,6110600,11203900,8388600,8470600,40592700,141142800,4198206,8621600,1226200,4295500,6207000,16425200,,3240500,,10642300,4203700,10119100,1618400,2185018,1059000,7107100,9559200,2967200,7900000,6403093,8882000,19554400,39677300,1015642,12356400,8452200,9476300,4744500
2021-03-09,31116200,1157900,3075500,7591100,1387700,63354663,23057100,7863064,51552413,12192600,17844100,2630523,12619649,34258000,4138000,551400,7212,14631900,3973800,1909700,,16072800,21689207,3953300,42802700,3928200,14192000,5055800,3405000,22505000,5277900,17575400,1214103,3791414,6823900,2411800,7041800,2634200,12879700,7104000,3287000,12695200,4145500,2381367,26000739,6212900,12507900,7698600,14982400,3404900,,25658300,2143900,37229413,41239880,13624400,12049399,23031477,12512000,1152100,73816700,2917300,27829300,5505800,9010700,10103200,9279100,33864000,122648000,4886724,8016800,1879400,3330200,8458200,16617900,,2313500,,7416000,2167300,2912500,814400,3382192,888000,5428000,11687600,3841600,5836400,10271174,6293200,19040100,40537000,2514170,9305300,7158200,8603400,5603700
2021-03-10,37414300,1180400,2169700,10668300,654900,54541557,20780600,8508599,68433970,16502000,16701000,3813099,11060008,27160000,4502400,416300,4413,11238100,5425400,2359900,,17735000,22778520,9782800,62394800,3805100,11966000,4898800,3261100,16178900,9410400,11241500,1074428,3952465,7002900,2701300,5531200,2680600,22790700,5948400,3093300,9180000,3519200,2130886,16409112,6853400,10374500,10705300,10012500,3305900,,34105900,2289900,53841609,41088080,15807900,10235609,14980699,10949100,1751200,41874800,2900100,20894000,6724700,6727100,9855100,11650500,33131800,111744100,19611990,8500800,1162300,3552500,12955400,14515500,,1902000,,5707300,2605600,3276300,1676300,2982650,978100,5021400,11116400,3727400,8953900,16598382,9799000,19439300,31311800,1291345,21053500,9600400,8999600,3425400
2021-03-11,19424400,2762200,1732500,9097300,525700,59833862,21384600,9326075,69172433,5457000,11772000,2830020,12779902,20546400,4397200,666000,7170,10848400,6454500,1579000,,24836600,14114896,7448100,65006000,2514200,9852000,6122400,5556600,28810900,16180200,17662200,1441039,2768601,8138800,2510000,5394800,2675900,17259300,16995600,2207200,4528100,4997800,1852410,28821628,3897800,20164700,9143500,13981900,2976500,,27680500,1235000,36792716,37994330,14993800,20255618,26165486,16720100,1184700,30648100,3201600,14873100,4858100,14687000,9144800,6332000,39160900,130577500,5629000,7887300,1534900,2154000,5198600,16843300,,4635300,,8668400,2163900,3487800,1147700,4283400,1029700,11384700,15377400,2717500,6086900,8835555,7866900,21814200,26203200,2230763,10569000,8168200,6882700,2324700
2021-03-12,17805500,2777200,1785400,6783500,397100,34422036,12314700,6274818,53786436,11417100,7489600,2035482,9662401,8994000,2837700,934000,17120,9582300,2942000,1489300,,10846100,11031620,2243400,32455700,1413100,12936400,3408300,7389600,14528400,6604900,6553500,1157470,3172620,3811200,1338600,3894800,1828800,20211700,5937700,1939300,4199700,3729800,2056548,19989907,4038700,11514400,5946200,4026800,2059600,,28051700,1097400,23795724,27023920,8429700,7978409,12494811,13890500,715900,24567300,1707300,7990900,2412800,12139400,6937300,3334900,19890600,68123200,3949978,5596800,522000,1298200,4050500,8929200,,1232800,,3591800,1823100,3997400,517400,1758856,1104300,4969200,8841300,2913100,3653900,5024314,6430600,23147900,21115500,3263434,6332700,3847400,5446200,1234800
2021-03-15,11165300,1266200,876500,9689800,705900,35837737,14346100,4561458,37805845,3718600,8376800,2224499,6727091,15759200,1846000,345700,209,7268100,3041400,1525600,,10561000,11816807,2556300,34065600,1059100,17641900,3401900,3392000,18438700,7386000,5703600,1712959,2149686,3221600,1883400,7075200,3217900,18097500,6643300,1580700,5705100,1752100,1431938,21788936,3309800,10411200,9694600,3256100,1673600,,26143400,1987900,24029230,30899660,7573100,8438649,8798056,8159100,851200,76510900,1651700,9558800,2349800,9531800,5309800,5733600,17028300,68295000,3128370,4418100,613700,1569800,5011100,7364500,,731600,,4994700,2747200,7068100,575200,2525754,1364900,6841000,6864700,3294000,2447400,5255982,4254400,14236200,20059000,2428215,5669200,3938400,4809700,1328900
2021-03-16,16868500,738600,756600,8884700,261700,55756858,18480700,6869775,37929628,6095100,7049500,1776625,6727825,10190000,3189800,549100,775,4300300,3572100,1694500,,7618300,14410165,2252700,37800900,1819100,16776600,1860700,2772800,15645800,6811300,4354100,1842092,2533740,2063100,1881900,5243800,2487500,16058300,3515500,1854300,3971800,1999900,1522819,25349697,3515900,10397700,7586100,16681500,2288200,,26147300,2015200,24889265,24072950,7135200,10195899,5830407,13727600,891500,38088900,1453400,8398100,3357500,5606600,3928100,3497400,15310200,43407900,2034463,5131500,681400,2587000,7773000,9140600,,764500,,4938100,2524600,2033500,981700,2008842,1629400,11515400,8516600,3029300,2954200,6189971,3311200,52462100,19174300,4282725,4162100,4313000,6275200,1178300
2021-03-17,23775400,785200,1707000,6120300,381600,64856768,21944400,7924895,73650280,5764900,7720700,1606434,8487339,13688000,2594800,627400,4812,4977600,3428400,1467200,,10866000,12894813,2550800,39294200,3250800,16271700,3184700,4799200,11492600,8207600,5673000,1924029,3030203,3012400,3226100,10078800,2262400,12532000,6138800,1663200,8631000,2490100,2217314,20687821,1581600,8423800,6600900,12142700,1928400,,30116100,1862400,33816371,39583720,10004100,11356839,12718007,10621200,725600,37385800,1749700,14598400,3826400,4057400,6761100,6063700,25962600,77966400,2048003,7476100,1210500,1768600,6586700,13073900,,2109700,,4765700,2888300,6699200,730800,3158342,2066400,4153800,7408700,4975800,3125000,5224906,4709000,19854600,21424300,5070506,6359000,4329000,5252200,3661400
2021-03-18,20227300,665100,1150100,6085200,154600,79198283,21521400,7503452,109927895,9318700,6979300,1943634,9841484,11750000,1509200,560300,5769,4409500,2984500,1251900,,9115300,17258281,4666500,37909700,1601700,20048000,2472900,2200300,14294700,4455600,5823400,1611943,3511904,2988500,2159600,3932500,2290300,11713500,5790600,1814400,5239500,2721400,1321862,15128825,2400600,6888800,14150300,6801900,2278000,,61282800,1157800,42881809,50388140,9962200,8047159,8267021,9667100,803900,53494900,2032000,10075200,3012500,5521200,4646300,3335500,26139300,77198900,1454864,9394700,1511600,1643300,4582800,14354500,,1288900,,3783800,4364100,6752500,784400,3170200,998400,3930500,9720000,2290600,4655700,4694706,4510700,18546200,19156100,3661176,6225700,5689000,3914500,5653500
2021-03-19,32506700,1254700,1980300,6068300,522800,54738357,27534200,12713954,96725464,10439600,6156100,2550260,5638522,12879200,2222300,625500,499,8242500,4434400,1325400,,15290300,24838622,2795400,51112800,2488900,20875400,3282100,4031500,16650600,7267600,6748800,1348658,3429624,2946100,2784400,8900800,2902100,32306200,7469700,2454100,8604500,3108800,1700022,17430594,4131100,21320700,10982500,15856800,3897500,,38707200,5064500,59235068,52034840,14565000,11913439,11708382,11311300,855800,63458900,1378000,12719800,4559600,9495000,9462000,17027900,37789800,90244500,7845197,11393400,1742500,2366400,7934200,15085600,,1995300,,7295900,6345800,4639300,529600,2471788,1708100,5885200,7710500,4568700,5984000,5511308,7039700,17977800,38643000,2872989,10306200,11755000,6896100,3055400
2021-03-22,22095000,1761700,768500,8084200,344300,33408035,12338300,4038617,56779734,4177900,12701900,1878719,7547490,7914800,2869800,248300,7399,4176000,2657000,799500,,8250900,17678103,2194800,43967700,1562900,12822700,3182300,2253000,15154300,6895000,7767400,948107,3226586,4471400,1456700,4736200,1527700,26564800,2040200,1195300,4341200,1866900,1110406,18317130,2463300,8979600,8729700,6806700,2368100,,23773000,1518000,38616823,39365590,9105300,10452969,7786846,5589200,766600,46008900,1703000,8483500,2974900,8070400,5203100,13253600,18776800,44129300,2701920,5478700,1321300,1548300,3980400,4991100,,847100,,3281800,3967300,3014200,469000,2460656,1222500,6335800,5210300,2723400,2666800,3520528,7149300,15051900,21120800,5377429,9553300,4150400,4622400,2621500
2021-03-23,15928300,2529600,987800,15519900,551700,34429836,21292300,4095608,44842358,3429000,8545500,1614238,6756718,19969200,2674000,325400,1048,8307200,2887300,493000,,6785400,12248122,2289600,43254800,1823900,9810600,2941300,1790100,13755900,13308500,5223000,1181469,3663638,3111900,1271400,3781400,1834900,20498200,2436900,1207300,3691400,1570600,1109134,26321913,3464600,9856400,13584300,11892800,1892400,,74213000,818400,27351849,34882980,8557400,5387690,7239467,8556400,712100,30769600,1732400,14257000,2041300,5198100,4181500,5727700,15989200,57124700,1318063,6769700,1500200,2187400,3749800,4512800,,1701700,,4903000,2534200,3211700,427600,2554068,1003200,8713300,5003700,2469600,3061100,3400334,3389700,24622100,20518500,638577,5259100,4439600,4638500,2890400
2021-03-24,25252500,1011800,1029700,9396300,971500,45825948,18103100,7060955,48280210,4664600,7279900,2384573,8571930,11088800,2554800,448400,545,8354800,3459300,805100,,30033000,17687336,1764200,36021000,2218100,15816900,24004800,2496000,16377400,6229400,4820000,527574,1859286,4788200,2252900,4094500,1678200,15319300,6086600,1338700,8407800,1143900,1821444,13546265,5295500,9042300,18052900,10675500,3975700,,58443400,1839700,30418100,44135080,12379100,9758429,5803697,5975700,745000,59372500,1705700,11536800,2781400,8102900,7207100,5629800,22253300,63338300,2325216,7887300,1163600,1965000,6718400,7590700,,1475200,,4399800,2426200,8217900,505200,3154954,1082200,6770000,9795900,2254700,5489300,2957147,4725300,20216900,24726000,973070,6023800,6192000,8064800,2799000
2021-03-25,21539000,932100,1437600,7106000,703600,34249536,17702600,7623847,66434203,4279200,8881600,2386132,10034472,10433200,1948800,408500,3570,5227300,2905700,1274500,,12578100,20489663,4809400,40521200,4392700,18167500,8539800,2516000,17808000,5546400,8487100,962065,2882946,4670800,2591300,8996600,3050400,17606500,6027100,3994600,19880700,1828400,1884330,12358714,10543700,13069800,12503600,35465300,3473400,,29141000,2165600,31773917,57258410,25690700,6272530,18116171,8118500,873400,48748400,3596300,10789100,3323000,9354900,5969400,7097200,23611500,79214500,1649635,7497000,1067300,2140300,8036500,13264800,,3063800,,6364100,2053300,4834200,660300,1311640,2662300,5882400,8370600,2390500,4277200,3792996,5195900,18808400,23644400,2991380,10877800,3623000,5754700,2426600
